SOCCode	Dgroup	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
43-5111	Process	48.292718933	69360	Office and administrative support	28690	1	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	2	1
43-5111	Resource management	26.769722408	69360	Office and administrative support	28690	3	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	2	1
43-5111	Social	43.422757461	69360	Office and administrative support	28690	1	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	2	1
43-5111	Systems and complex problem solving	39.813282468	69360	Office and administrative support	28690	1	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	2	1
43-5111	Technical	13.897226284	69360	Office and administrative support	28690	3	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	2	1
43-6011	Content	53.334213844	666490	Office and administrative support	53370	0	Executive Secretaries and Executive Administrative Assistants	3	1
43-6011	Process	52.135873337	666490	Office and administrative support	53370	2	Executive Secretaries and Executive Administrative Assistants	3	1
43-6011	Resource management	36.2039116	666490	Office and administrative support	53370	1	Executive Secretaries and Executive Administrative Assistants	3	1
43-6011	Social	51.936400041	666490	Office and administrative support	53370	1	Executive Secretaries and Executive Administrative Assistants	3	1
43-6011	Systems and complex problem solving	46.160504736	666490	Office and administrative support	53370	2	Executive Secretaries and Executive Administrative Assistants	3	1
43-6011	Technical	15.380487538	666490	Office and administrative support	53370	3	Executive Secretaries and Executive Administrative Assistants	3	1
43-6012	Content	48.778224844	202660	Office and administrative support	43200	2	Legal Secretaries	3	1
43-6012	Process	46.733085744	202660	Office and administrative support	43200	3	Legal Secretaries	3	1
43-6012	Resource management	23.385723817	202660	Office and administrative support	43200	3	Legal Secretaries	3	1
43-6012	Social	41.488103433	202660	Office and administrative support	43200	3	Legal Secretaries	3	1
43-6012	Systems and complex problem solving	38.734311624	202660	Office and administrative support	43200	3	Legal Secretaries	3	1
43-6012	Technical	9.921981761	202660	Office and administrative support	43200	3	Legal Secretaries	3	1
43-6013	Content	46.074302991	530360	Office and administrative support	33040	2	Medical Secretaries	3	1
43-6013	Process	42.468200342	530360	Office and administrative support	33040	3	Medical Secretaries	3	1
43-6013	Resource management	29.839352061	530360	Office and administrative support	33040	3	Medical Secretaries	3	1
43-6013	Social	44.625632379	530360	Office and administrative support	33040	2	Medical Secretaries	3	1
43-6013	Systems and complex problem solving	39.553586282	530360	Office and administrative support	33040	3	Medical Secretaries	3	1
43-6013	Technical	5.2326745797	530360	Office and administrative support	33040	3	Medical Secretaries	3	1
43-6014	Content	50.097749817	2281120	Office and administrative support	33910	1	Secretaries and Administrative Assistants, Except Legal, Medical, and Executive	3	1
43-6014	Process	50.107239327	2281120	Office and administrative support	33910	2	Secretaries and Administrative Assistants, Except Legal, Medical, and Executive	3	1
43-6014	Resource management	44.58402932	2281120	Office and administrative support	33910	0	Secretaries and Administrative Assistants, Except Legal, Medical, and Executive	3	1
43-6014	Social	47.000036212	2281120	Office and administrative support	33910	2	Secretaries and Administrative Assistants, Except Legal, Medical, and Executive	3	1
43-6014	Systems and complex problem solving	41.401005826	2281120	Office and administrative support	33910	3	Secretaries and Administrative Assistants, Except Legal, Medical, and Executive	3	1
43-6014	Technical	10.42905274	2281120	Office and administrative support	33910	3	Secretaries and Administrative Assistants, Except Legal, Medical, and Executive	3	1
43-9011	Content	49.11201465	51510	Office and administrative support	40420	2	Computer Operators	3	1
43-9011	Process	56.601085836	51510	Office and administrative support	40420	0	Computer Operators	3	1
43-9011	Resource management	43.497632639	51510	Office and administrative support	40420	0	Computer Operators	3	1
43-9011	Social	48.984409173	51510	Office and administrative support	40420	1	Computer Operators	3	1
43-9011	Systems and complex problem solving	53.007660103	51510	Office and administrative support	40420	0	Computer Operators	3	1
43-9011	Technical	36.000750928	51510	Office and administrative support	40420	1	Computer Operators	3	1
43-9021	Content	43.60222422	199240	Office and administrative support	29460	1	Data Entry Keyers	2	1
43-9021	Process	45.373826558	199240	Office and administrative support	29460	2	Data Entry Keyers	2	1
43-9021	Resource management	32.87691874	199240	Office and administrative support	29460	1	Data Entry Keyers	2	1
43-9021	Social	39.986273268	199240	Office and administrative support	29460	2	Data Entry Keyers	2	1
43-9021	Systems and complex problem solving	38.947764601	199240	Office and administrative support	29460	2	Data Entry Keyers	2	1
43-9021	Technical	13.419135949	199240	Office and administrative support	29460	3	Data Entry Keyers	2	1
43-9022	Content	43.568438447	68660	Office and administrative support	37610	1	Word Processors and Typists	2	1
43-9022	Process	38.224158511	68660	Office and administrative support	37610	3	Word Processors and Typists	2	1
43-9022	Resource management	21.660025348	68660	Office and administrative support	37610	3	Word Processors and Typists	2	1
43-9022	Social	37.546611609	68660	Office and administrative support	37610	3	Word Processors and Typists	2	1
43-9022	Systems and complex problem solving	28.491242562	68660	Office and administrative support	37610	3	Word Processors and Typists	2	1
43-9022	Technical	16.606860747	68660	Office and administrative support	37610	3	Word Processors and Typists	2	1
43-9031	Content	47.502365466	13240	Office and administrative support	39840	2	Desktop Publishers	3	1
43-9031	Process	57.315549884	13240	Office and administrative support	39840	0	Desktop Publishers	3	1
43-9031	Resource management	42.864083601	13240	Office and administrative support	39840	0	Desktop Publishers	3	1
43-9031	Social	51.484994335	13240	Office and administrative support	39840	1	Desktop Publishers	3	1
43-9031	Systems and complex problem solving	51.771858743	13240	Office and administrative support	39840	0	Desktop Publishers	3	1
43-9031	Technical	38.511195498	13240	Office and administrative support	39840	1	Desktop Publishers	3	1
43-9041	Content	48.411554768	262910	Office and administrative support	37530	2	Insurance Claims and Policy Processing Clerks	3	1
43-9041	Process	46.451730247	262910	Office and administrative support	37530	3	Insurance Claims and Policy Processing Clerks	3	1
43-9041	Resource management	29.279004993	262910	Office and administrative support	37530	3	Insurance Claims and Policy Processing Clerks	3	1
43-9041	Social	43.358047025	262910	Office and administrative support	37530	3	Insurance Claims and Policy Processing Clerks	3	1
43-9041	Systems and complex problem solving	41.12800729	262910	Office and administrative support	37530	3	Insurance Claims and Policy Processing Clerks	3	1
43-9041	Technical	7.0720651278	262910	Office and administrative support	37530	3	Insurance Claims and Policy Processing Clerks	3	1
43-9051	Content	36.965332551	95640	Office and administrative support	28570	2	Mail Clerks and Mail Machine Operators, Except Postal Service	2	1
43-9051	Process	42.443293443	95640	Office and administrative support	28570	2	Mail Clerks and Mail Machine Operators, Except Postal Service	2	1
43-9051	Resource management	28.602974366	95640	Office and administrative support	28570	2	Mail Clerks and Mail Machine Operators, Except Postal Service	2	1
43-9051	Social	37.046374604	95640	Office and administrative support	28570	3	Mail Clerks and Mail Machine Operators, Except Postal Service	2	1
43-9051	Systems and complex problem solving	34.300391808	95640	Office and administrative support	28570	3	Mail Clerks and Mail Machine Operators, Except Postal Service	2	1
43-9051	Technical	19.766248996	95640	Office and administrative support	28570	2	Mail Clerks and Mail Machine Operators, Except Postal Service	2	1
43-9061	Content	45.740779948	2944420	Office and administrative support	29580	0	Office Clerks, General	2	1
43-9061	Process	44.341723083	2944420	Office and administrative support	29580	2	Office Clerks, General	2	1
43-9061	Resource management	37.049787837	2944420	Office and administrative support	29580	0	Office Clerks, General	2	1
43-9061	Social	46.036038746	2944420	Office and administrative support	29580	1	Office Clerks, General	2	1
43-9061	Systems and complex problem solving	35.163077282	2944420	Office and administrative support	29580	2	Office Clerks, General	2	1
43-9061	Technical	10.039503216	2944420	Office and administrative support	29580	3	Office Clerks, General	2	1
43-9071	Content	38.608881238	63290	Office and administrative support	29010	2	Office Machine Operators, Except Computer	2	1
43-9071	Process	45.905613998	63290	Office and administrative support	29010	1	Office Machine Operators, Except Computer	2	1
43-9071	Resource management	41.36905674	63290	Office and administrative support	29010	0	Office Machine Operators, Except Computer	2	1
43-9071	Social	42.399383914	63290	Office and administrative support	29010	1	Office Machine Operators, Except Computer	2	1
43-9071	Systems and complex problem solving	44.539471657	63290	Office and administrative support	29010	0	Office Machine Operators, Except Computer	2	1
43-9071	Technical	36.652714385	63290	Office and administrative support	29010	0	Office Machine Operators, Except Computer	2	1
43-9081	Content	44.628550636	10810	Office and administrative support	35630	3	Proofreaders and Copy Markers	4	1
43-9081	Process	40.741272913	10810	Office and administrative support	35630	3	Proofreaders and Copy Markers	4	1
43-9081	Resource management	18.420221268	10810	Office and administrative support	35630	3	Proofreaders and Copy Markers	4	1
43-9081	Social	31.696180369	10810	Office and administrative support	35630	3	Proofreaders and Copy Markers	4	1
43-9081	Systems and complex problem solving	29.217342784	10810	Office and administrative support	35630	3	Proofreaders and Copy Markers	4	1
43-9081	Technical	5.6128794845	10810	Office and administrative support	35630	3	Proofreaders and Copy Markers	4	1
43-9111	Content	60.598441082	13510	Office and administrative support	42700	0	Statistical Assistants	4	1
43-9111	Process	56.906652666	13510	Office and administrative support	42700	2	Statistical Assistants	4	1
43-9111	Resource management	31.712561348	13510	Office and administrative support	42700	3	Statistical Assistants	4	1
43-9111	Social	47.447948288	13510	Office and administrative support	42700	3	Statistical Assistants	4	1
43-9111	Systems and complex problem solving	53.312899757	13510	Office and administrative support	42700	2	Statistical Assistants	4	1
43-9111	Technical	18.660356089	13510	Office and administrative support	42700	2	Statistical Assistants	4	1
45-0000	Content	42.966171303	454230	Farming, fisheries, and forestry	21760	2	Farming, fisheries, and forestry		2
45-0000	Process	47.685768565	454230	Farming, fisheries, and forestry	21760	3	Farming, fisheries, and forestry		2
45-0000	Resource management	36.326073612	454230	Farming, fisheries, and forestry	21760	1	Farming, fisheries, and forestry		2
